id,numeros,persee_id,auteurlabel,titre,datepubimp,pubimp,datepubnum,pubnum,print,title,date,type,subject,is_aggregated_by,coverage,topic_label,year_of_birth,year_of_death,sex_or_genderLabel
https://www.persee.fr/doc/rhs_0048-7996_1948_num_1_3_2647,1_3,263989,Pierre Brunet,"A. Dain, Histoire du texte d'Élien le tacticien",1948,Paris : Armand Colin,2008-09-16 09:34:50.928,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0048-7996_1948_num_1_3_2647#Print,"A. Dain, Histoire du texte d'Élien le tacticien",1948,compterendu,no value,http://isidore.science/collection/10670/2.eqird7,p. 272,Histoire,????,????,no value
https://www.persee.fr/doc/rhs_0048-7996_1948_num_1_3_2648,1_3,263989,Pierre Brunet,"R. Suaudeau et C. Suaudeau-Déterne, La renaissance de la gymnastique médicale. Mercurialis",1948,Paris : Armand Colin,2008-09-16 09:34:51.693,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0048-7996_1948_num_1_3_2648#Print,"R. Suaudeau et C. Suaudeau-Déterne, La renaissance de la gymnastique médicale. Mercurialis",1948,compterendu,no value,http://isidore.science/collection/10670/2.eqird7,pp. 272-273,no value,????,????,no value
https://www.persee.fr/doc/rhs_0048-7996_1948_num_1_3_2649,1_3,57331,Jean Itard,"P. Humbert, L'œuvre scientifique de Blaise Pascal",1948,Paris : Armand Colin,2008-09-16 09:34:52.666,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0048-7996_1948_num_1_3_2649#Print,"P. Humbert, L'œuvre scientifique de Blaise Pascal",1948,compterendu,no value,http://isidore.science/collection/10670/2.eqird7,pp. 273-274,no value,1902,1979,masculin
https://www.persee.fr/doc/rhs_0048-7996_1948_num_1_3_2650,1_3,57331,Jean Itard,"Cortès Pla, Algunos aspectos de la fisica moderna; Trascendencia de la obra de Galileo y Newton; Galileo Galilei",1948,Paris : Armand Colin,2008-09-16 09:34:53.559,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0048-7996_1948_num_1_3_2650#Print,"Cortès Pla, Algunos aspectos de la fisica moderna; Trascendencia de la obra de Galileo y Newton; Galileo Galilei",1948,compterendu,no value,http://isidore.science/collection/10670/2.eqird7,pp. 274-275,no value,1902,1979,masculin
https://www.persee.fr/doc/rhs_0048-7996_1948_num_1_3_2653,1_3,263989,Pierre Brunet,"Dr W. Kopaczewski, Cl. Bernard et la physiologie; Pasteur et la bactériologie ; D'Arsonval et la biophysique",1948,Paris : Armand Colin,2008-09-16 09:34:54.781,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0048-7996_1948_num_1_3_2653#Print,"Dr W. Kopaczewski, Cl. Bernard et la physiologie; Pasteur et la bactériologie ; D'Arsonval et la biophysique",1948,compterendu,no value,http://isidore.science/collection/10670/2.eqird7,pp. 275-278,no value,????,????,no value
https://www.persee.fr/doc/rhs_0048-7996_1948_num_1_3_2656,1_3,263989,Pierre Brunet,"Dr E. Lagrange, Robert Koch, sa vie et son œuvre",1948,Paris : Armand Colin,2008-09-16 09:34:56.074,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0048-7996_1948_num_1_3_2656#Print,"Dr E. Lagrange, Robert Koch, sa vie et son œuvre",1948,compterendu,no value,http://isidore.science/collection/10670/2.eqird7,pp. 278-279,Histoire,????,????,no value
https://www.persee.fr/doc/rhs_0048-7996_1948_num_1_3_2657,1_3,263989,Pierre Brunet,"A. North Whitehead, Essays in Science and Philosophy",1948,Paris : Armand Colin,2008-09-16 09:34:56.939,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0048-7996_1948_num_1_3_2657#Print,"A. North Whitehead, Essays in Science and Philosophy",1948,compterendu,no value,http://isidore.science/collection/10670/2.eqird7,pp. 279-280,no value,????,????,no value
https://www.persee.fr/doc/rhs_0048-7996_1948_num_1_3_2658,1_3,263989,Pierre Brunet,"L. Binet, Figures de savants",1948,Paris : Armand Colin,2008-09-16 09:34:57.666,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0048-7996_1948_num_1_3_2658#Print,"L. Binet, Figures de savants",1948,compterendu,no value,http://isidore.science/collection/10670/2.eqird7,p. 280,no value,????,????,no value
https://www.persee.fr/doc/rhs_0048-7996_1948_num_1_3_2660,1_3,57331,Jean Itard,"G. Bouligand et J. Desbats, La mathématique et son unité",1948,Paris : Armand Colin,2008-09-16 09:34:59.382,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0048-7996_1948_num_1_3_2660#Print,"G. Bouligand et J. Desbats, La mathématique et son unité",1948,compterendu,no value,http://isidore.science/collection/10670/2.eqird7,pp. 281-282,no value,1902,1979,masculin
https://www.persee.fr/doc/rhs_0048-7996_1948_num_1_3_2661,1_3,57270,Pierre Costabel,"R. Guénon, Les principes du calcul infinitésimal",1948,Paris : Armand Colin,2008-09-16 09:35:02.057,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0048-7996_1948_num_1_3_2661#Print,"R. Guénon, Les principes du calcul infinitésimal",1948,compterendu,no value,http://isidore.science/collection/10670/2.eqird7,pp. 282-283,no value,1912,1989,masculin
https://www.persee.fr/doc/rhs_0048-7996_1948_num_1_3_2662,1_3,263989,Pierre Brunet,"P. Couderc, L'architecture de l'Univers.",1948,Paris : Armand Colin,2008-09-16 09:35:02.971,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0048-7996_1948_num_1_3_2662#Print,"P. Couderc, L'architecture de l'Univers.",1948,compterendu,no value,http://isidore.science/collection/10670/2.eqird7,pp. 283-284,no value,????,????,no value
https://www.persee.fr/doc/rhs_0048-7996_1948_num_1_3_2663,1_3,263989,Pierre Brunet,"H. Michel, Traité de l'astrolabe",1948,Paris : Armand Colin,2008-09-16 09:35:03.885,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0048-7996_1948_num_1_3_2663#Print,"H. Michel, Traité de l'astrolabe",1948,compterendu,no value,http://isidore.science/collection/10670/2.eqird7,pp. 284-285,Histoire,????,????,no value
https://www.persee.fr/doc/rhs_0048-7996_1948_num_1_3_2664,1_3,263989,Pierre Brunet,"L. de Broglie, Physique et microphysique",1948,Paris : Armand Colin,2008-09-16 09:35:04.907,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0048-7996_1948_num_1_3_2664#Print,"L. de Broglie, Physique et microphysique",1948,compterendu,no value,http://isidore.science/collection/10670/2.eqird7,pp. 286-287,no value,????,????,no value
https://www.persee.fr/doc/rhs_0048-7996_1948_num_1_3_2665,1_3,76303,Suzanne Delorme,FIorian Cosandey ... Les plantes et la vie,1948,Paris : Armand Colin,2008-09-16 09:35:05.934,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0048-7996_1948_num_1_3_2665#Print,FIorian Cosandey ... Les plantes et la vie,1948,compterendu,no value,http://isidore.science/collection/10670/2.eqird7,pp. 287-288,Histoire,1913,2005,féminin
https://www.persee.fr/doc/rhs_0048-7996_1948_num_1_3_2666,1_3,76303,Suzanne Delorme,"H. Sérouya, La Kabbale.",1948,Paris : Armand Colin,2008-09-16 09:35:06.529,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0048-7996_1948_num_1_3_2666#Print,"H. Sérouya, La Kabbale.",1948,compterendu,no value,http://isidore.science/collection/10670/2.eqird7,p. 288,no value,1913,2005,féminin
https://www.persee.fr/doc/rhs_0048-7996_1948_num_1_3_4302,1_3,263989,Pierre Brunet,Informations: L'histoire des Sciences dans le monde,1948,Paris : Armand Colin,2008-09-16 09:35:07.648,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0048-7996_1948_num_1_3_4302#Print,Informations: L'histoire des Sciences dans le monde,1948,autre,no value,http://isidore.science/collection/10670/2.eqird7,pp. 266-270,Histoire,????,????,no value
https://www.persee.fr/doc/rhs_0048-7996_1948_num_1_4_2667,1_4,195300,François de Dainville,Foyers de culture scientifique dans la France méditerranéenne du XVIe au XVIIIe siècle,1948,Paris : Armand Colin,2008-09-16 09:35:12.991,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0048-7996_1948_num_1_4_2667#Print,Foyers de culture scientifique dans la France méditerranéenne du XVIe au XVIIIe siècle,1948,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 289-300,Histoire,1909,1971,masculin
https://www.persee.fr/doc/rhs_0048-7996_1948_num_1_4_2668,1_4,220364,Guy Beaujouan,Étude paléographique sur la « rotation » des chiffres et l'emploi des apices du Xe au XIIe siècle,1948,Paris : Armand Colin,2008-09-16 09:35:18.095,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0048-7996_1948_num_1_4_2668#Print,Étude paléographique sur la « rotation » des chiffres et l'emploi des apices du Xe au XIIe siècle,1948,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 301-313,Histoire,1925,2007,masculin
https://www.persee.fr/doc/rhs_0048-7996_1948_num_1_4_2669,1_4,76314,Pierre Humbert,"Joseph Gaultier de La Valette, astronome provençal (1564-1647)",1948,Paris : Armand Colin,2008-09-16 09:35:22.752,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0048-7996_1948_num_1_4_2669#Print,"Joseph Gaultier de La Valette, astronome provençal (1564-1647)",1948,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 314-322,Littératures,1891,1953,masculin
https://www.persee.fr/doc/rhs_0048-7996_1948_num_1_4_2670,1_4,76315,Léon Auger,Les apports de J. Sauveur (1653-1716) à la création de l'Acoustique.,1948,Paris : Armand Colin,2008-09-16 09:35:27.406,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0048-7996_1948_num_1_4_2670#Print,Les apports de J. Sauveur (1653-1716) à la création de l'Acoustique.,1948,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 323-336,no value,????,????,masculin
https://www.persee.fr/doc/rhs_0048-7996_1948_num_1_4_2671,1_4,76316,Louis Joyignot,Un grand savant bourguignon du XIXe siècle : Antoine Masson.,1948,Paris : Armand Colin,2008-09-16 09:35:35.109,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0048-7996_1948_num_1_4_2671#Print,Un grand savant bourguignon du XIXe siècle : Antoine Masson.,1948,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 337-350,Histoire,????,????,no value
https://www.persee.fr/doc/rhs_0048-7996_1948_num_1_4_2673,1_4,263989,Pierre Brunet,Souvenirs des Savants,1948,Paris : Armand Colin,2008-09-16 09:35:39.143,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0048-7996_1948_num_1_4_2673#Print,Souvenirs des Savants,1948,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 351-354,no value,????,????,no value
https://www.persee.fr/doc/rhs_0048-7996_1948_num_1_4_2674,1_4,57331,Jean Itard,Sur une prétendue erreur mathématique de Galilée,1948,Paris : Armand Colin,2008-09-16 09:35:40.561,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0048-7996_1948_num_1_4_2674#Print,Sur une prétendue erreur mathématique de Galilée,1948,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 355-356,no value,1902,1979,masculin
https://www.persee.fr/doc/rhs_0048-7996_1948_num_1_4_2675,1_4,58872,René Taton,Abel et l'Académie des Sciences,1948,Paris : Armand Colin,2008-09-16 09:35:41.721,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0048-7996_1948_num_1_4_2675#Print,Abel et l'Académie des Sciences,1948,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 356-358,no value,1915,2004,masculin
https://www.persee.fr/doc/rhs_0048-7996_1948_num_1_4_2677,1_4,275436,Joseph Moreau,Nécrologie : H. Daudin,1948,Paris : Armand Colin,2008-09-16 09:35:43.718,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0048-7996_1948_num_1_4_2677#Print,Nécrologie : H. Daudin,1948,autre,no value,http://isidore.science/collection/10670/2.eqird7,pp. 360-361,no value,1900,1988,masculin
https://www.persee.fr/doc/rhs_0048-7996_1948_num_1_4_2681,1_4,280883,Paul-Henri Michel,"M. Michaux, Le commentaire de Marinus aux Data d'Euclide. Etude critique.",1948,Paris : Armand Colin,2008-09-16 09:35:47.502,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0048-7996_1948_num_1_4_2681#Print,"M. Michaux, Le commentaire de Marinus aux Data d'Euclide. Etude critique.",1948,compterendu,no value,http://isidore.science/collection/10670/2.eqird7,pp. 367-368,no value,1894,1964,masculin
https://www.persee.fr/doc/rhs_0048-7996_1948_num_1_4_2682,1_4,57331,Jean Itard,"Cortès Pla, Isaac Newton",1948,Paris : Armand Colin,2008-09-16 09:35:48.352,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0048-7996_1948_num_1_4_2682#Print,"Cortès Pla, Isaac Newton",1948,compterendu,no value,http://isidore.science/collection/10670/2.eqird7,pp. 368-369,no value,1902,1979,masculin
https://www.persee.fr/doc/rhs_0048-7996_1948_num_1_4_2683,1_4,57331,Jean Itard,"Cortès Pla, Henri Becquerel, El descubrimiento de la Radioactividad; Huygens-Fresnel, La teoria ondulatoria de la luz",1948,Paris : Armand Colin,2008-09-16 09:35:49.073,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0048-7996_1948_num_1_4_2683#Print,"Cortès Pla, Henri Becquerel, El descubrimiento de la Radioactividad; Huygens-Fresnel, La teoria ondulatoria de la luz",1948,compterendu,no value,http://isidore.science/collection/10670/2.eqird7,p. 369,no value,1902,1979,masculin
https://www.persee.fr/doc/rhs_0048-7996_1948_num_1_4_2685,1_4,76315,Léon Auger,Science in Britain (15 fasc).,1948,Paris : Armand Colin,2008-09-16 09:35:50.081,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0048-7996_1948_num_1_4_2685#Print,Science in Britain (15 fasc).,1948,compterendu,no value,http://isidore.science/collection/10670/2.eqird7,pp. 369-372,no value,????,????,masculin
https://www.persee.fr/doc/rhs_0048-7996_1948_num_1_4_2686,1_4,263989,Pierre Brunet,"Ch.-Eug. Guye, L'évolution physico-chimique",1948,Paris : Armand Colin,2008-09-16 09:35:51.244,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0048-7996_1948_num_1_4_2686#Print,"Ch.-Eug. Guye, L'évolution physico-chimique",1948,compterendu,no value,http://isidore.science/collection/10670/2.eqird7,p. 372,no value,????,????,no value
https://www.persee.fr/doc/rhs_0048-7996_1948_num_1_4_2687,1_4,263989,Pierre Brunet,"P. Bertrand, Les végétaux vasculaires. Introduction à l'étude de l'anatomie comparée",1948,Paris : Armand Colin,2008-09-16 09:35:52.068,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0048-7996_1948_num_1_4_2687#Print,"P. Bertrand, Les végétaux vasculaires. Introduction à l'étude de l'anatomie comparée",1948,compterendu,no value,http://isidore.science/collection/10670/2.eqird7,pp. 372-373,no value,????,????,no value
https://www.persee.fr/doc/rhs_0048-7996_1948_num_1_4_2688,1_4,57331,Jean Itard,"H. Bernard S.-J., Une bibliothèque médicale de la Renaissance conservée à Pékin",1948,Paris : Armand Colin,2008-09-16 09:35:52.974,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0048-7996_1948_num_1_4_2688#Print,"H. Bernard S.-J., Une bibliothèque médicale de la Renaissance conservée à Pékin",1948,compterendu,no value,http://isidore.science/collection/10670/2.eqird7,p. 373,no value,1902,1979,masculin
https://www.persee.fr/doc/rhs_0048-7996_1948_num_1_4_2689,1_4,263989,Pierre Brunet,"Dr P. Chauchard, Le sommeil et les états de sommeil",1948,Paris : Armand Colin,2008-09-16 09:35:53.769,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0048-7996_1948_num_1_4_2689#Print,"Dr P. Chauchard, Le sommeil et les états de sommeil",1948,compterendu,no value,http://isidore.science/collection/10670/2.eqird7,pp. 373-374,no value,????,????,no value
https://www.persee.fr/doc/rhs_0048-7996_1948_num_1_4_2690,1_4,263989,Pierre Brunet,Les explorateurs célèbres,1948,Paris : Armand Colin,2008-09-16 09:35:54.405,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0048-7996_1948_num_1_4_2690#Print,Les explorateurs célèbres,1948,compterendu,no value,http://isidore.science/collection/10670/2.eqird7,p. 374,Histoire,????,????,no value
https://www.persee.fr/doc/rhs_0048-7996_1948_num_1_4_2691,1_4,263989,Pierre Brunet,"A. Demolon, L'évolution scientifique et l'agriculture française",1948,Paris : Armand Colin,2008-09-16 09:35:55.197,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0048-7996_1948_num_1_4_2691#Print,"A. Demolon, L'évolution scientifique et l'agriculture française",1948,compterendu,no value,http://isidore.science/collection/10670/2.eqird7,pp. 374-375,no value,????,????,no value
https://www.persee.fr/doc/rhs_0048-7996_1948_num_1_4_2692,1_4,58872,René Taton,"« Isis », An International Review devoted to the History of Science and Civilization",1948,Paris : Armand Colin,2008-09-16 09:35:56.101,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0048-7996_1948_num_1_4_2692#Print,"« Isis », An International Review devoted to the History of Science and Civilization",1948,compterendu,no value,http://isidore.science/collection/10670/2.eqird7,p. 376,no value,1915,2004,masculin
https://www.persee.fr/doc/rhs_0048-7996_1948_num_2_1_2726,2_1,76252,Pierre Sergescu,Mersenne l'animateur (8 septembre 1588 - ler septembre 1648).,1948,Paris : Armand Colin,2008-09-16 09:35:57.763,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0048-7996_1948_num_2_1_2726#Print,Mersenne l'animateur (8 septembre 1588 - ler septembre 1648).,1948,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 5-12,Histoire,1893,1954,masculin
https://www.persee.fr/doc/rhs_0048-7996_1948_num_2_1_2727,2_1,76390,C. De Waard,A la recherche de la correspondance de Mersenne,1948,Paris : Armand Colin,2008-09-16 09:36:02.191,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0048-7996_1948_num_2_1_2727#Print,A la recherche de la correspondance de Mersenne,1948,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 13-28,no value,1879,1963,masculin
https://www.persee.fr/doc/rhs_0048-7996_1948_num_2_1_2728,2_1,76314,Pierre Humbert,Mersenne et les astronomes de son temps,1948,Paris : Armand Colin,2008-09-16 09:36:08.282,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0048-7996_1948_num_2_1_2728#Print,Mersenne et les astronomes de son temps,1948,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 29-32,Histoire,1891,1953,masculin
https://www.persee.fr/doc/rhs_0048-7996_1948_num_2_1_2729,2_1,76315,Léon Auger,Le R. P. Mersenne et la physique.,1948,Paris : Armand Colin,2008-09-16 09:36:12.214,"PERSÉE : Université de Lyon, CNRS & ENS de Lyon",http://data.persee.fr/doc/rhs_0048-7996_1948_num_2_1_2729#Print,Le R. P. Mersenne et la physique.,1948,article,no value,http://isidore.science/collection/10670/2.eqird7,pp. 33-52,no value,????,????,masculin
