numeros,articles,titre,persee_id,auteurlabel,personne_idLabel,year_of_birth,year_of_death,sex_or_genderLabel
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_2_3297_t1_0223_0000_3#Web,Deux thèses doctorales,274943,Lucien Febvre,Lucien Febvre,1878,1956,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_2_3297_t1_0226_0000_1#Web,"V.-L. Tapié, Histoire de l'Amérique latine au XIXe siècle",48458,Fernand Braudel,Fernand Braudel,1902,1985,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_2_3297_t1_0226_0000_4#Web,"Orro Quelle, Geschichte von Ibего-Amerika",48458,Fernand Braudel,Fernand Braudel,1902,1985,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_2_3297_t1_0227_0000_1#Web,"J. A. van Houtte, Esquisse d'une histoire économique de la Belgique",238117,Paul Leuilliot,Paul Leuilliot,1897,1987,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_2_3297_t1_0228_0000_1#Web,"F. Schleiermacher, Discours sur la Religion, traduction et l'introduction de I. J. Rouge",274943,Lucien Febvre,Lucien Febvre,1878,1956,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_2_3297_t1_0228_0000_4#Web,"Abbé Lestocquoy et alii, Histoire des territoires",274943,Lucien Febvre,Lucien Febvre,1878,1956,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_2_3297_t1_0230_0000_4#Web,"Ragnar Svanström et Carl-Frédéric Palmstierna, Histoire de Suède, traduction de Lucien Maury",274943,Lucien Febvre,Lucien Febvre,1878,1956,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_2_3297_t1_0230_0000_5#Web,"René Grousset, Histoire de Chine",274943,Lucien Febvre,Lucien Febvre,1878,1956,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_2_3297_t1_0231_0000_3#Web,"Pierre Pascal, Histoire de la Russie",242095,Jean Casevitz,no value,????,????,no value
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_2_3297_t1_0232_0000_1#Web,"Louis Bréhier, Le monde Byzantin. Vie et Mort de Byzance",274943,Lucien Febvre,Lucien Febvre,1878,1956,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_2_3297_t1_0232_0000_2#Web,"René Grousset, Vie de Gengis-Khan",274943,Lucien Febvre,Lucien Febvre,1878,1956,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_2_3297_t1_0232_0000_5#Web,"R. P. Tellier, Atlas historique de l'Ancien Testament",79834,Jean Steinmann,Jean Steinmann,1911,1963,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_2_3297_t1_0232_0000_7#Web,"Charles Oursel , Petite Histoire de Bourgogne",274943,Lucien Febvre,Lucien Febvre,1878,1956,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_2_3297_t1_0233_0000_2#Web,"Christine Mohrmann, « Le latin commun et le latin des chrétiens », in Vigiliœ christianœ, t. I, 1947",398100,André Aymard,André Aymard,1900,1964,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_2_3297_t1_0234_0000_1#Web,"Roger Dion, « La part de la Géographie et celle de l'Histoire dans l'explication de l'habitat rural du Bassin Parisien », in Publications de la Société de Géographie de Lille",274943,Lucien Febvre,Lucien Febvre,1878,1956,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_2_3297_t1_0235_0000_1#Web,"Pierre Lavedan, Clio, n°10",274943,Lucien Febvre,Lucien Febvre,1878,1956,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_2_3297_t1_0237_0000_2#Web,"J. Capart et alii, Toutankhamon et P. Montet, Tanis",29697,Henry De Morant,no value,????,????,no value
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_2_3297_t1_0239_0000_1#Web,"Michel de Boüard, « Sur l'évolution monétaire de l'Egypte médiévale », in Egypte contemporaine, Revue de la société Fouad Ier d'économie politique, de statistique et de législation, t. XXX (19З9)",29880,Maurice Lombard,Maurice Lombard,1904,1965,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_2_3297_t1_0240_0000_1#Web,"Carl Stephenson, « Feudalism and its' antecedents in England », in American Historical Review, janv. 194З",82215,André Silbert,no value,????,????,no value
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_2_3297_t1_0241_0000_1#Web,"J. Salvini, Le diocèse de Poitiers à la fin du moyen âge (1346-1560)",256981,François Crouzet,François Crouzet,1922,2010,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_2_3297_t1_0242_0000_2#Web,"Henri David, Philippe le Hardi, le train somptuaire d'un grand Valois",274943,Lucien Febvre,Lucien Febvre,1878,1956,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_2_3297_t1_0243_0000_1#Web,"Robert Dauvergne, Le Château de Brissac au XVIIIe siècle,",274943,Lucien Febvre,Lucien Febvre,1878,1956,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_2_3297_t1_0243_0000_4#Web,"Marcel Brion, Charles le Téméraire et John Bartier, Charles le Téméraire",274943,Lucien Febvre,Lucien Febvre,1878,1956,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_2_3297_t1_0244_0000_4#Web,Jean Calvin et à la Réforme en France,274943,Lucien Febvre,Lucien Febvre,1878,1956,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_2_3297_t1_0246_0000_1#Web,"Marcel Cohen, Le français en 1700 d'après le témoignage de Gile Vaudelin",295402,Georges Gougenheim,Georges Gougenheim,1900,1972,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_2_3297_t1_0247_0000_1#Web,"Antoine Bon, L'Art et l'Homme",48458,Fernand Braudel,Fernand Braudel,1902,1985,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_2_3297_t1_0248_0000_1#Web,"En Espagne et en Amérique espagnole : paradoxe et crises monétaires de la seconde moitié du XVIIIe siècle (Earl J. Hamilton, Journal Of Economic History, mai 1944)",79788,Georges Ruhlmann,no value,????,????,no value
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_2_3297_t1_0250_0000_1#Web,"Gaston Manacorba, Congiura per l'enguaglianza о di Babeuf",62038,Georges Lefebvre,Georges Lefebvre,1874,1959,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_2#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_2_3297_t1_0250_0000_2#Web,"Léon Lemonnier , La ruée vers l'or en Californie",238117,Paul Leuilliot,Paul Leuilliot,1897,1987,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_3#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_3_3300#Web,I. Les capitalistes romains et la viticulture italienne,398100,André Aymard,André Aymard,1900,1964,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_3#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_3_3301#Web,II. Au temps de Charlemagne et des normands. Ce qu'on vendait et comment on le vendait dans le Bassin parisien,274943,Lucien Febvre,Lucien Febvre,1878,1956,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_3#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_3_3301#Web,II. Au temps de Charlemagne et des normands. Ce qu'on vendait et comment on le vendait dans le Bassin parisien,30302,Renée Doehaerd,Renée Doehaerd,1913,2001,féminin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_3#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_3_3302#Web,"III. Vignes, vins et vignerons",274943,Lucien Febvre,Lucien Febvre,1878,1956,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_3#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_3_3303#Web,IV. Vigne et colonisation en Algérie (1880-1947),388535,Hildebert Isnard,Hildebert Isnard,1904,1983,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_3#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_3_3305#Web,L'U.N.E.S.C.O. et les sciences morales,29696,Charles Morazé,Charles Morazé,1913,2003,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_3#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_3_3306#Web,Amérique et culture. Le comité d'études sociales de l'Université de Chicago,79829,Marc-André Béra,Marc-André Béra,1914,1990,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_3#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_3_3307#Web,Une crise ignorée : comment s'est perdue la propriété ecclésiastique dans l'Italie du Nord entre le XIe et le XVIe siècle,285884,Carlo- M. Cipolla,Carlo Maria Cipolla,1922,2000,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_3#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_3_3308#Web,Un problème complexe : la régression du paludisme en France,79833,J. Callot,no value,????,????,no value
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_3#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_3_3310#Web,La crise d'une société : seigneurs et paysans du Bordelais pendant la guerre de Cent Ans,256417,Robert Boutruche,Robert Boutruche,1904,1975,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_3#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_3_3311#Web,En lisant les « Novelas » : la vie à Seville au siècle d'or,30453,François Chevalier,François Chevalier,1914,2012,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_3#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_3_3312#Web,En Espagne au temps de Richelieu et d'Olivarès,48458,Fernand Braudel,Fernand Braudel,1902,1985,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_3#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_3_3314#Web,Chiffres ou psychologie ? Et toujours le pari sur la famine...,29696,Charles Morazé,Charles Morazé,1913,2003,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_3#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_3_3316#Web,III. — Deux lettres de Marc Bloch,275656,Marc Bloch,Marc Bloch,1886,1944,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_3#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_3_3318_t1_0367_0000_1#Web,"Jean Bouchary, La Compagnie des Eaux de Paris et l'Entreprise de l'Yvette et Les faux monnayeurs sous la Révolution française",238117,Paul Leuilliot,Paul Leuilliot,1897,1987,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_3#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_3_3318_t1_0368_0000_2#Web,"Louis Jacob, Fabre d'Eglantine",238117,Paul Leuilliot,Paul Leuilliot,1897,1987,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_3#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_3_3318_t1_0370_0000_1#Web,"Jean Tild, L'abbé Grégoire",238117,Paul Leuilliot,Paul Leuilliot,1897,1987,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_3#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_3_3318_t1_0370_0000_2#Web,Déclaration des Droits de l'Homme et du Citoyen et Constitution de 1791,238117,Paul Leuilliot,Paul Leuilliot,1897,1987,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_3#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_3_3319_t1_0371_0000_7#Web,"Louis Mazoyer, Etude sur l'ouvrier de 1830 (article)",274943,Lucien Febvre,Lucien Febvre,1878,1956,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_3#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_3_3319_t1_0372_0000_2#Web,"Albert Charles, La Révolution de 1848 et la seconde République à Bordeaux et dans le département de la Gironde",238117,Paul Leuilliot,Paul Leuilliot,1897,1987,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_3#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_3_3319_t1_0374_0000_3#Web,"René Cercler, Mathieu de Dombasle (1777-1843)",238117,Paul Leuilliot,Paul Leuilliot,1897,1987,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_3#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_3_3319_t1_0374_0000_4#Web,"Henri Guillemin, Lamartine et la question sociale",274943,Lucien Febvre,Lucien Febvre,1878,1956,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_3#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_3_3319_t1_0375_0000_3#Web,"Pierre Girard, Hentsch et Cie, 1796-1946",238117,Paul Leuilliot,Paul Leuilliot,1897,1987,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_3#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_3_3320_t1_0376_0000_6#Web,"Jean Dumont, Le Rhin, Nil de l'occident. Contribution à l'étude d'une organisation de l'Europe de l'Ouest",238117,Paul Leuilliot,Paul Leuilliot,1897,1987,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_3#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_3_3320_t1_0377_0000_3#Web,"Connaissance de l'U. R. S. S., fasc. 2",274943,Lucien Febvre,Lucien Febvre,1878,1956,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_3#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_3_3320_t1_0378_0000_3#Web,"Paul Mus, Le Viet Nam chez lui",274943,Lucien Febvre,Lucien Febvre,1878,1956,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_3#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_3_3320_t1_0380_0000_3#Web,Ouvrages divers sur l'Italie contemporaine,78006,Georges Bourgin,Georges Bourgin,1879,1958,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_3#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_3_3321_t1_0380_0000_3#Web,Ouvrages divers sur l'Italie contemporaine,78006,Georges Bourgin,Georges Bourgin,1879,1958,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_4#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_4_3323#Web,Les deux villes : du Paris de Quasimodo au Paris d'Haussmann,79936,Franz Vossen,no value,????,????,no value
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_4#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_4_3324#Web,Conflits et refus de civilisation : espagnols et morisques au XVIe siècle,48458,Fernand Braudel,Fernand Braudel,1902,1985,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_4#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_4_3325#Web,Un type de migration temporaire actuelle : la migration viagère,257145,Abel Chatelain,Abel Chatelain,1910,1970,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_4#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_4_3327#Web,De l'Amérique aux U.S.A. Essai sur les origines religieuses du droit romantique,79829,Marc-André Béra,Marc-André Béra,1914,1990,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_4#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_4_3328#Web,Un témoin de 48 : Jules Vallès. À propos de « L'insurgé »,79939,Jean-Pierre Richard,Jean-Pierre Richard,1922,2019,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_4#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_4_3329#Web,La Plaza Mayor en Espagne et en Amérique espagnole,278505,Robert Ricard,Robert Ricard,1900,1984,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_4#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_4_3331#Web,Un siècle d'archéologie mésopotamienne,398100,André Aymard,André Aymard,1900,1964,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_4#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_4_3332#Web,"Les luttes sociales dans les villes du Midi français, XIIIe-XVe siècles",283305,Philippe Wolff,Philippe Wolff,1913,2001,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_4#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_4_3333#Web,Les fondements d'une géographie sociale de la bourgeoisie française,257145,Abel Chatelain,Abel Chatelain,1910,1970,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_4#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_4_3334#Web,Le problème des « deux Frances » d'après un livre récent,82118,Jacques Néré,Jacques Néré,1917,2000,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_4#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_4_3336#Web,À propos d'un manuel : le premier empire colonial français,238117,Paul Leuilliot,Paul Leuilliot,1897,1987,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_4#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_4_3337#Web,Instruments de recherche et de travail,238117,Paul Leuilliot,Paul Leuilliot,1897,1987,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_4#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_4_3337#Web,Instruments de recherche et de travail,255403,Henri Brunschwig,Henri Brunschwig,1904,1989,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_4#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_4_3337#Web,Instruments de recherche et de travail,274943,Lucien Febvre,Lucien Febvre,1878,1956,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_4#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_4_3339#Web,Les morts de l'histoire vivante : Gaston Roupnel,274943,Lucien Febvre,Lucien Febvre,1878,1956,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_4#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_4_3339#Web,Les morts de l'histoire vivante : Gaston Roupnel,82227,Gaston Roupnel,Gaston Roupnel,1871,1946,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_4#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_4_3341#Web,L'histoire des prix,220365,Émile Coornaert,Émile Coornaert,1886,1980,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_4#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_4_3342#Web,Du nouveau sur la féodalité,283305,Philippe Wolff,Philippe Wolff,1913,2001,masculin
http://data.persee.fr/issue/ahess_0395-2649_1947_num_2_4#Web,http://data.persee.fr/doc/ahess_0395-2649_1947_num_2_4_3344#Web,L'économie mondiale : 1919-1939,257143,André Meynier,André Meynier,1901,1983,masculin
